
"Course & Section Code","Meeting & Section","Restrictions & Instructions","Day(s)","Start","End","Location","Instructor","Changes"
"MATA32H3 F","TUT0001","","MO","09:00","10:00","AC 334","",""
"MATA32H3 F","TUT0002","","MO","10:00","11:00","AC 334","","Added. 07/17/12"
"MATA32H3 F","TUT0003","","MO","10:00","11:00","IC 326","",""
"MATA32H3 F","TUT0004","","MO","13:00","14:00","IC 120","",""
"MATA32H3 F","TUT0005","","MO","12:00","13:00","IC 220","",""
"MATA32H3 F","TUT0006","","MO","13:00","14:00","HW 214","","Classroom changed 09/19/12"
"MATA32H3 F","TUT0007","","TU","11:00","12:00","AC 334","",""
"MATA32H3 F","TUT0008","","TU","12:00","13:00","MW 170","",""
"MATA32H3 F","TUT0009","","TU","19:00","20:00","IC 120","",""
"MATA32H3 F","TUT0010","","WE","09:00","10:00","AC 334","",""
"MATA32H3 F","TUT0011","","WE","09:00","10:00","HW 408","",""
"MATA32H3 F","TUT0012","","WE","10:00","11:00","AA 209","","Room changed 09/12/12"
"MATA32H3 F","TUT0013","","WE","16:00","17:00","AA 208","",""
"MATA32H3 F","TUT0014","","TH","09:00","10:00","IC 326","","Classroom changed 10/01/12"
"MATA32H3 F","TUT0015","","TU","17:00","18:00","IC 326","",""
"MATA32H3 F","TUT0016","","TU","18:00","19:00","IC 326","",""
"MATA32H3 F","TUT0017","","TH","12:00","13:00","MW 140","","Room Changed 08/07/2012"
"MATA32H3 F","TUT0018","","","","","","","Cancelled. 09/05/12"
"MATA32H3 F","TUT0019","","TH","15:00","16:00","BV 264","",""
"MATA32H3 F","TUT0020","","TH","16:00","17:00","IC 320","",""
"MATA32H3 F","TUT0021","","TH","17:00","18:00","IC 320","",""
"MATA32H3 F","TUT0022","","FR","10:00","11:00","AA 208","",""
"MATA32H3 F","TUT0023","","FR","11:00","12:00","AA 208","",""
"MATA32H3 F","TUT0024","","FR","12:00","13:00","AA 208","",""
"MATA32H3 F","TUT0025","","TH","16:00","17:00","AC 334","","Room Changed 09/06/2012"
"MATA32H3 F","TUT0026","","","","","","","Cancelled. 09/04/12"
"MATA32H3 S","LEC01","W,I","TU","13:00","14:00","HW 216","R.Grinnell",""
"MATA32H3 S","LEC01","","TH","13:00","15:00","HW 216","",""
"MATA32H3 S","TUT0001","","TH","16:00","17:00","IC 320","",""
"MATA32H3 S","TUT0002","","TH","17:00","18:00","IC 320","",""
"MATA32H3 S","TUT0003","","","","","","","Cancelled. 12/18/12"
"MATA32H3 S","TUT0004","","FR","10:00","11:00","BV 361","","Cancelled. 12/18/12; ReAdded: Jan 9/13; Room Changed 01/18/13"
"MATA32H3 S","TUT0005","","FR","11:00","12:00","BV 361","","Room Changed 01/18/13"
"MATA32H3 S","TUT0006","","FR","12:00","13:00","IC 212","","Room Changed 01/18/13"
"MATA32H3 Y","LEC01","W,I","TU","08:00","10:00","HW 216","R.Grinnell",""
"MATA32H3 Y","TUT0001","","MO","19:00","20:30","HW 408","","Added 11/12/12"
"MATA32H3 Y","TUT0002","","MO","12:30","14:00","AC 334","","Closed: Aug 20/12"
"MATA32H3 Y","TUT0003","","WE","09:00","10:30","AC 334","","Room Changed: Nov. 28/12"
"MATA32H3 Y","TUT0004","","WE","19:00","20:30","MW 262","","Added 11/12/12"
"MATA32H3 Y","TUT0008","","FR","11:30","13:00","HW 214","","Closed: Aug 20/12"
"MATA33H3 S","LEC01","W,I","WE","08:00","09:00","IC 130","R.Grinnell",""
"MATA33H3 S","LEC01","","FR","08:00","10:00","IC 130","",""
"MATA33H3 S","LEC02","W,I","TU","12:00","13:00","IC 130","E.Moore",""
"MATA33H3 S","LEC02","","TH","15:00","17:00","IC 130","",""
"MATA33H3 S","TUT0001","","","","","","","Cancelled. 01/09/13"
"MATA33H3 S","TUT0002","","MO","10:00","11:00","MW 223","",""
"MATA33H3 S","TUT0003","","MO","11:00","12:00","MW 223","",""
"MATA33H3 S","TUT0004","","MO","13:00","14:00","IC 326","",""
"MATA33H3 S","TUT0005","","","","","","","Cancelled. 01/09/13"
"MATA33H3 S","TUT0006","","FR","11:00","12:00","IC 212","","Room Changed 01/18/13"
"MATA33H3 S","TUT0007","","FR","12:00","13:00","BV 361","",""
"MATA33H3 S","TUT0008","","","","","","","Cancelled. 01/09/13"
"MATA33H3 S","TUT0009","","","","","","","Cancelled. 01/09/13"
"MATA33H3 S","TUT0010","","WE","11:00","12:00","IC 204","",""
"MATA33H3 S","TUT0011","","MO","13:00","14:00","MW 140","","Classroom changed 12/10/12"
"MATA33H3 S","TUT0012","","TU","17:00","18:00","IC 326","","Room changed 12/18/12"
"MATA33H3 S","TUT0013","","","","","","","Closed 12/18/12"
"MATA33H3 S","TUT0014","","TU","18:00","19:00","IC 320","",""
"MATA33H3 S","TUT0015","","FR","10:00","11:00","IC 120","",""
"MATA33H3 S","TUT0016","","WE","09:00","10:00","MW 223","",""
"MATA33H3 S","TUT0017","","TH","14:00","15:00","MW 110","","Classroom changed 12/06/12"
"MATA33H3 S","TUT0018","","TH","16:00","17:00","PO 101","",""
"MATA33H3 S","TUT0019","","WE","16:00","17:00","IC 326","",""
"MATA33H3 S","TUT0020","","FR","10:00","11:00","IC 326","",""
"MATA33H3 S","TUT0021","","FR","13:00","14:00","IC 320","",""
"MATA33H3 S","TUT0022","","","","","","","Cancelled. 01/09/13"
"MATA33H3 S","TUT0023","","TH","18:00","19:00","IC 120","",""
"MATA33H3 S","TUT0024","","","","","","","Closed 12/18/12"
"MATA33H3 S","TUT0025","","TU","10:00","11:00","PO 101","",""
"MATA33H3 S","TUT0026","","","","","","","Cancelled 12/21/12"
"MATA35H3 S","LEC01","W,I","MO","08:00","10:00","IC 130","N.Cheredeko",""
"MATA35H3 S","LEC01","","TH","08:00","09:00","IC 130","",""
"MATA35H3 S","TUT0001","","MO","10:00","11:00","HW 308","",""
"MATA35H3 S","TUT0002","","MO","11:00","12:00","HW 308","",""
"MATA35H3 S","TUT0003","","MO","13:00","14:00","BV 264","",""
"MATA35H3 S","TUT0004","","","","","","","Cancelled. 12/21/12"
"MATA35H3 S","TUT0005","","TH","10:00","11:00","MW 262","",""
"MATA35H3 S","TUT0006","","TH","11:00","12:00","MW 264","",""
"MATA35H3 S","TUT0007","","","","","","","Cancelled 12/21/12"
"MATA35H3 S","TUT0008","","","","","","","Cancelled. 12/05/12"
"MATA35H3 S","TUT0009","","FR","12:00","13:00","HW 408","",""
"MATA36H3 S","LEC01","W,I","MO","08:00","10:00","HW 216","Z.Shahbazi",""
"MATA36H3 S","LEC01","","TH","08:00","09:00","HW 216","",""
"MATA36H3 S","TUT0001","","MO","10:00","11:00","HW 214","",""
"MATA36H3 S","TUT0002","","MO","11:00","12:00","HW 408","",""
"MATA36H3 S","TUT0003","","MO","14:00","15:00","IC 212","","Classroom changed. 12/10/12"
"MATA36H3 S","TUT0004","","FR","10:00","11:00","IC 208","","Date/Time/Room changed: Dec 21/12"
"MATA36H3 S","TUT0005","","TH","09:00","10:00","HW 308","","Classroom changed. 01/14/13"
"MATA36H3 S","TUT0006","","TH","10:00","11:00","HW 308","","Classroom changed 01/14/13"
"MATA36H3 S","TUT0007","","","","","","","Cancelled 12/21/12"
"MATA36H3 S","TUT0008","","","","","","","Cancelled: Oct 18/12"
"MATA36H3 S","TUT0009","","","","","","","Cancelled: Oct 18/12"
"MATA37H3 S","LEC01","W,I","TU","14:00","16:00","AC 223","J.Huang","Classroom changed. 11/30/12"
"MATA37H3 S","LEC01","","TH","14:00","15:00","IC 130","",""
"MATA37H3 S","TUT0001","","WE","19:00","21:00","HW 408","","Room Changed: Dec 3/12"
"MATA37H3 S","TUT0002","","TH","16:00","18:00","IC 326","",""
"MATA37H3 S","TUT0003","","TU","17:00","19:00","IC 204","",""
"MATA37H3 S","TUT0004","","FR","11:00","13:00","BV 363","",""
"MATA37H3 S","TUT0005","","FR","09:00","11:00","IC 320","","Classroom changed 01/14/13"
"MATA37H3 S","TUT0006","","FR","12:00","14:00","PO 101","",""
"MATA37H3 S","TUT0007","","FR","12:00","14:00","AA 205","","added: Oct 19/12"
"MATA37H3 S","TUT0008","","FR","09:00","11:00","MW 262","","Added 12/21/12"
"MATB24H3 F","LEC01","W,I","TU","12:00","14:00","HW 216","E.Moore",""
"MATB24H3 F","LEC01","","TH","13:00","14:00","SY 110","",""
"MATB24H3 F","LEC02","W,I","TU","09:00","10:00","IC 200","E.Moore","Instructor Added: Sep 11/12"
"MATB24H3 F","LEC02","","TH","09:00","11:00","IC 208","",""
"MATB24H3 F","TUT0001","","TU","17:00","19:00","IC 120","",""
"MATB24H3 F","TUT0002","","MO","09:00","11:00","PO 101","",""
"MATB24H3 F","TUT0003","","MO","13:00","15:00","HW 215","",""
"MATB24H3 F","TUT0004","","TU","14:00","16:00","BV 359","",""
"MATB24H3 F","TUT0005","","TH","18:00","20:00","IC 320","",""
"MATB24H3 F","TUT0006","","TH","14:00","16:00","AC 332","",""
"MATB24H3 F","TUT0007","","FR","10:00","12:00","HW 408","",""
"MATB24H3 F","TUT0008","","MO","15:00","17:00","IC 320","",""
"MATB24H3 F","TUT0009","","FR","10:00","12:00","PO 101","","Added 08/10/12"
"MATB41H3 F","LEC01","W,I","MO","12:00","13:00","SY 110","E.Moore",""
"MATB41H3 F","LEC01","","FR","12:00","14:00","SY 110","",""
"MATB41H3 F","TUT0001","","FR","10:00","11:00","HW 402","",""
"MATB41H3 F","TUT0002","","TH","12:00","13:00","IC 328","",""
"MATB41H3 F","TUT0003","","TH","16:00","17:00","IC 326","",""
"MATB41H3 F","TUT0004","","WE","14:00","15:00","IC 326","",""
"MATB41H3 F","TUT0005","","TH","15:00","16:00","IC 120","",""
"MATB41H3 F","TUT0006","","FR","14:00","15:00","IC 120","",""
"MATB41H3 F","TUT0007","","WE","10:00","11:00","IC 326","",""
"MATB41H3 F","TUT0008","","TH","15:00","16:00","MW 120","","Added 08/10/12"
"MATB41H3 F","TUT0009","","TH","16:00","17:00","MW 223","","Closed. 08/20/12"
"MATB42H3 S","LEC01","W,I","MO","12:00","13:00","IC 130","E.Moore",""
"MATB42H3 S","LEC01","","FR","11:00","13:00","IC 130","",""
"MATB42H3 S","TUT0001","","TU","17:00","18:00","IC 328","",""
"MATB42H3 S","TUT0002","","WE","16:00","17:00","IC 328","",""
"MATB42H3 S","TUT0003","","TU","14:00","15:00","IC 326","","Time changed 11/06/12"
"MATB42H3 S","TUT0004","","","","","","","Cancelled. 01/09/13"
"MATB42H3 S","TUT0005","","FR","10:00","11:00","PO 101","",""
"MATB42H3 S","TUT0006","","FR","10:00","11:00","IC 328","",""
"MATB43H3 S","LEC01","W,I","TU","10:00","11:00","IC 220","L.Goldmakher",""
"MATB43H3 S","LEC01","","TH","09:00","11:00","IC 220","",""
"MATB43H3 S","TUT0001","","MO","15:00","16:00","IC 220","","Room Changed: Oct 19/12"
"MATB43H3 S","TUT0002","","WE","16:00","17:00","IC 212","",""
"MATB44H3 F","LEC01","W,I","WE","08:00","10:00","IC 220","N.Cheredeko",""
"MATB44H3 F","LEC01","","FR","08:00","09:00","IC 220","",""
"MATB44H3 F","TUT0001","","TH","14:00","15:00","IC 328","","Room Changed 07/12/2012"
"MATB44H3 F","TUT0002","","FR","10:00","11:00","IC 326","",""
"MATB44H3 F","TUT0003","","TH","10:00","11:00","IC 320","",""
"MATB44H3 F","TUT0004","","FR","11:00","12:00","IC 208","","Added. 08/09/12"
"MATB61H3 F","LEC30","W,I","TH","17:00","20:00","SW 143","X.Jiang",""
"MATB61H3 F","TUT3001","","MO","16:00","17:00","IC 326","",""
"MATB61H3 F","TUT3002","","WE","16:00","17:00","IC 212","","Day and Time changed. 07/20/12"
"MATB61H3 F","TUT3003","","","","","","","Cancelled. 09/07/12"
"MATC01H3 F","LEC01","W","MO","09:00","10:00","IC 320","R.Buchweitz",""
"MATC01H3 F","LEC01","","FR","11:00","13:00","IC 320","",""
"MATC09H3 F","LEC01","W","TU","11:00","13:00","IC 208","P.Selick",""
"MATC09H3 F","LEC01","","TH","13:00","14:00","IC 320","",""
"MATC15H3 S","LEC01","W","TU","12:00","14:00","MW 140","L.Goldmakher",""
"MATC15H3 S","LEC01","","TH","13:00","14:00","MW 160","",""
"MATC16H3 F","LEC01","W","TU","10:00","11:00","IC 326","B.Virag",""
"MATC16H3 F","LEC01","","TH","10:00","12:00","IC 326","",""
"MATC32H3 F","LEC30","W","TU","17:00","20:00","IC 220","V.Harangi",""
"MATC34H3 F","LEC01","W","TU","14:00","15:00","IC 230","M.Goldstein",""
"MATC34H3 F","LEC01","","TH","14:00","16:00","IC 230","",""
"MATC35H3 F","LEC01","W","MO","13:00","15:00","IC 320","X.Jiang",""
"MATC35H3 F","LEC01","","WE","13:00","14:00","IC 326","",""
"MATC37H3 S","LEC01","W","TU","09:00","10:00","IC 320","R.Young",""
"MATC37H3 S","LEC01","","TH","09:00","11:00","IC 320","",""
"MATC46H3 S","LEC01","W","TU","15:00","17:00","HW 214","N.Cheredeko","Classroom changed. 12/03/12"
"MATC46H3 S","LEC01","","FR","14:00","15:00","IC 130","","Day and Time moved. 01/08/13"
"MATC63H3 F","LEC01","W","MO","11:00","13:00","IC 120","R.Buchweitz",""
"MATC63H3 F","LEC01","","FR","09:00","10:00","IC 120","",""
"MATC82H3 F","LEC01","W","TH","08:00","10:00","IC 320","N.Cheredeko","Classroom changed 10/01/12"
"MATC82H3 F","LEC01","","FR","14:00","15:00","IC 208","","Day and time changed. 09/14/12"
"MATC90H3 S","LEC01","W","WE","09:00","10:00","IC 220","V.Harangi",""
"MATC90H3 S","LEC01","W","FR","09:00","11:00","IC 200","","Classroom changed 01/14/13"
"MATD01H3 S","LEC01","W","MO","09:00","10:00","IC 328","A.Rennet",""
"MATD01H3 S","LEC01","","FR","11:00","13:00","IC 328","",""
"MATD02H3 F","LEC01","W","TU","15:00","17:00","IC 230","P.Selick","Room Changed 09/07/2012"
"MATD02H3 F","LEC01","","TH","16:00","17:00","IC 120","",""
"MATD34H3 S","LEC01","W","TU","10:00","12:00","IC 326","M.Goldstein",""
"MATD34H3 S","LEC01","","TH","11:00","12:00","IC 326","",""
"MATD94H3 F","LEC01","W,C","","","","Readings","Faculty",""
"MATD94H3 S","LEC01","W,C","","","","Readings","Faculty",""
"MATD95H3 F","LEC01","W,C","","","","Readings","Faculty",""
"MATD95H3 S","LEC01","W,C","","","","Readings","Faculty",""
"MDSA01H3 F","LEC01","W","TU","12:00","14:00","AA 112","M.Petit",""
"MDSA01H3 F","LEC60","W,I","","","","Online Lec","M.Petit","Added 08/07/2012"
"MDSA02H3 S","LEC01","W,C","TU","11:00","13:00","HW 216","M.Petit","Classroom changed 01/11/13"
"MDSA02H3 S","LEC60","W,C","","","","Online Lec","M.Petit","Added 120612"
"MDSB01H3 S","LEC01","W","TU","12:00","14:00","HW 215","J.Taylor","Instructor Changed: Dec 18/12"
"MDSB05H3 F","LEC01","W","MO","11:00","13:00","SW 128","R.Bai",""
"MDSB61H3 F","LEC01","W,C","TU","15:00","17:00","MW 170","G.Graffam",""
"MDSB62H3 S","LEC01","W,C","WE","09:00","11:00","HW 214","A.Myzelev",""
"MDSC01H3 F","LEC01","W","TU","11:00","13:00","AA 205","R.Bai",""
"MDSC02H3 F","LEC01","W","WE","15:00","17:00","AA 205","G.Graffam",""
"MDSC41H3 S","LEC01","W","MO","11:00","13:00","HW 214","R.Bai",""
"MDSC62H3 F","LEC01","W","TU","14:00","16:00","AA 206","R.Salutin",""
"MDSC63H3 S","LEC01","W","TH","11:00","13:00","HW 308","I.Basen/D.Henry",""
"MDSD02H3 S","LEC01","W","TU","11:00","13:00","AA 206","R.Bai",""
"MGTA03H3 F","LEC01","W","MO","10:00","12:00","IC 130","C.Bovaird",""
"MGTA03H3 F","LEC02","W","TU","14:00","16:00","IC 130","C.Bovaird",""
"MGTA03H3 F","LEC03","W","TH","09:00","11:00","IC 130","C.Bovaird",""
"MGTA03H3 F","LEC04","W","TH","15:00","17:00","IC 130","B.McConkey",""
"MGTA03H3 S","LEC01","W","TU","09:00","11:00","AA 112","C.Bovaird",""
"MGTA04H3 F","LEC01","W","TH","12:00","14:00","IC 220","C.Bovaird",""
"MGTA04H3 S","LEC01","W","MO","10:00","12:00","IC 130","C.Bovaird",""
"MGTA04H3 S","LEC02","W","TU","14:00","16:00","IC 130","C.Bovaird",""
"MGTA04H3 S","LEC03","W","TH","10:00","12:00","IC 130","C.Bovaird",""
"MGTA04H3 S","LEC04","W","TH","13:00","15:00","SW 309","B.McConkey",""
"MGTB03H3 F","LEC01","W,C","MO","09:00","11:00","IC 208","D.Kong",""
"MGTB03H3 F","LEC02","W,C","MO","13:00","15:00","IC 208","L.Chen",""
"MGTB03H3 F","LEC03","W,C","MO","15:00","17:00","IC 208","L.Chen",""
"MGTB03H3 F","LEC30","W,C","TU","17:00","19:00","IC 200","D.Kong",""
"MGTB03H3 F","TUT0001","","FR","10:00","12:00","IC 220","",""
"MGTB03H3 F","TUT0002","","FR","12:00","14:00","IC 220","",""
"MGTB03H3 S","LEC01","W,C","MO","09:00","11:00","IC 212","D.Kong",""
"MGTB03H3 S","LEC02","W,C","MO","13:00","15:00","IC 208","D.Kong",""
"MGTB03H3 S","LEC30","W,C","TU","17:00","19:00","IC 212","G.Quan Fun",""
"MGTB03H3 S","TUT0001","","FR","10:00","12:00","MW 160","",""
"MGTB03H3 S","TUT0002","","FR","12:00","14:00","MW 160","",""
"MGTB04H3 F","LEC01","W,C","MO","11:00","13:00","IC 208","J.Xu",""
"MGTB04H3 F","LEC02","W,C","MO","15:00","17:00","IC 204","J.Xu",""
"MGTB04H3 F","LEC03","W,C","TU","13:00","15:00","IC 208","T.Dewan",""
"MGTB04H3 S","LEC01","W,C","MO","11:00","13:00","IC 208","S.Maglio",""
"MGTB04H3 S","LEC02","W,C","MO","15:00","17:00","IC 208","S.Maglio",""
"MGTB04H3 S","LEC30","W,C","TH","19:00","21:00","IC 204","S.Maglio",""
"MGTB05H3 F","LEC01","W,C","MO","09:00","11:00","IC 204","S.Daga",""
"MGTB05H3 F","LEC02","W,C","MO","11:00","13:00","IC 212","S.Daga",""
"MGTB05H3 F","LEC03","W,C","TU","09:00","11:00","IC 208","S.Daga",""
"MGTB05H3 F","LEC04","W,C","WE","09:00","11:00","IC 204","S.Daga",""
"MGTB05H3 F","LEC05","W,C","WE","13:00","15:00","IC 220","D.Kong",""
"MGTB05H3 F","LEC06","W,C","TH","11:00","13:00","IC 230","D.Kong",""
"MGTB05H3 F","LEC30","W,C","TU","19:00","21:00","IC 212","D.Kong",""
"MGTB05H3 F","TUT0001","","FR","10:00","11:00","SW 143","",""
"MGTB05H3 F","TUT0002","","FR","12:00","13:00","SW 143","",""
"MGTB05H3 F","TUT0003","","FR","11:00","12:00","SW 143","",""
"MGTB05H3 S","LEC30","W,C","TU","19:00","21:00","IC 230","D.Kong","Classroom changed 01/11/13"
"MGTB05H3 S","TUT3001","","FR","14:00","15:00","IC 208","","Classroom changed 01/11/13"
"MGTB06H3 F","LEC01","W,C","TH","15:00","17:00","IC 200","D.Kong",""
"MGTB06H3 F","TUT0001","","FR","13:00","14:00","IC 208","",""
"MGTB06H3 S","LEC01","W,C","MO","11:00","13:00","IC 204","D.Kong",""
"MGTB06H3 S","LEC02","W,C","TU","15:00","17:00","IC 208","G.Quan Fun",""
"MGTB06H3 S","LEC03","W,C","WE","09:00","11:00","IC 212","G.Quan Fun",""
"MGTB06H3 S","LEC04","W,C","TH","11:00","13:00","IC 212","G.Quan Fun",""
"MGTB06H3 S","LEC05","W,C","TH","15:00","17:00","IC 200","D.Kong","Classroom changed. 12/18.12"
"MGTB06H3 S","LEC06","W,C","WE","13:00","15:00","IC 208","G.Quan Fun","Added 10/29/12"
"MGTB06H3 S","LEC30","W,C","WE","19:00","21:00","IC 212","D.Kong","Room Changed 07/12/2012"
"MGTB06H3 S","TUT0001","","FR","11:00","12:00","SW 309","",""
"MGTB06H3 S","TUT0002","","FR","12:00","13:00","SW 309","",""
"MGTB06H3 S","TUT0003","","FR","13:00","14:00","SW 309","",""
"MGTB09H3 F","LEC01","W,C","MO","13:00","15:00","IC 204","K.Chau",""
"MGTB09H3 F","LEC02","W,C","TU","13:00","15:00","IC 204","K.Chau",""
"MGTB09H3 F","LEC30","W,C","TU","17:00","19:00","IC 212","K.Chau",""
"MGTB09H3 S","LEC01","W,C","TH","09:00","11:00","IC 212","L.Cen",""
"MGTB09H3 S","LEC02","W,C","TH","13:00","15:00","IC 212","L.Cen",""
"MGTB09H3 S","LEC03","W,C","WE","09:00","11:00","IC 208","S.Ahmed",""
"MGTB09H3 S","LEC04","W,C","WE","15:00","17:00","IC 204","S.Ahmed",""
"MGTB23H3 F","LEC01","W,C","TH","11:00","13:00","IC 208","J.Heathcote",""
"MGTB23H3 F","LEC02","W,C","FR","09:00","11:00","IC 208","B.Connelly",""
"MGTB23H3 F","LEC03","W,C","TH","13:00","15:00","IC 200","J.Heathcote",""
"MGTB23H3 F","LEC30","W,C","TH","17:00","19:00","IC 208","J.Heathcote",""
"MGTB23H3 S","LEC01","W,C","TU","09:00","11:00","IC 230","A.Nagy","Day changed. 08/27/12"
"MGTB29H3 F","LEC01","W,C","FR","11:00","13:00","IC 204","B.Connelly",""
"MGTB29H3 S","LEC01","W,C","TU","09:00","11:00","IC 204","J.McCarthy",""
"MGTB29H3 S","LEC02","W,C","FR","09:00","11:00","IC 212","J.Trougakos",""
"MGTB29H3 S","LEC03","W,C","FR","13:00","15:00","IC 212","J.Trougakos",""
"MGTB29H3 S","LEC30","W,C","TH","17:00","19:00","IC 212","J.Trougakos",""
"MGTB90H3 F","LEC30","W,C","TU","19:00","22:00","IC 130","H.MacDonald",""
"MGTB90H3 F","PRA3001","","TH","13:00","15:00","IC 302","",""
"MGTB90H3 F","PRA3002","","TU","17:00","19:00","IC 300","",""
"MGTB90H3 F","PRA3003","","FR","11:00","13:00","IC 302","",""
"MGTB90H3 F","PRA3004","","TH","17:00","19:00","IC 300","",""
"MGTB90H3 F","PRA3005","","WE","19:00","21:00","IC 300","",""
"MGTB90H3 F","PRA3006","","WE","11:00","13:00","IC 300","",""
"MGTB90H3 F","PRA3007","","TU","15:00","17:00","IC 302","",""
"MGTC05H3 F","LEC01","W,C","TH","11:00","13:00","IC 302","T.Dewan",""
"MGTC05H3 S","LEC01","W,C","TH","11:00","13:00","IC 302","T.Dewan",""
"MGTC06H3 F","LEC01","W,C","TH","09:00","11:00","IC 230","D.Kong",""
"MGTC06H3 F","TUT0001","","FR","10:00","12:00","MW 120","",""
"MGTC06H3 S","LEC01","W,C","TU","11:00","13:00","IC 200","A.Stawinoga",""
"MGTC06H3 S","LEC02","W,C","TU","15:00","17:00","IC 204","A.Stawinoga",""
"MGTC07H3 F","LEC01","W,C","MO","15:00","17:00","IC 300","S.Daga",""
"MGTC07H3 F","LEC02","W,C","TU","13:00","15:00","IC 300","S.Daga",""
"MGTC07H3 F","TUT0001","","TH","17:00","19:00","IC 220","",""
"MGTC07H3 S","LEC01","W,C","TU","09:00","11:00","IC 208","S.Daga",""
"MGTC07H3 S","LEC02","W,C","TU","13:00","15:00","IC 208","S.Daga",""
"MGTC07H3 S","TUT0001","","TH","15:00","17:00","IC 208","",""
"MGTC08H3 F","LEC01","W,C","WE","13:00","15:00","IC 300","S.Daga",""
"MGTC08H3 F","LEC02","W,C","WE","15:00","17:00","IC 300","S.Daga",""
"MGTC08H3 F","TUT0001","","TH","19:00","21:00","IC 220","",""
"MGTC08H3 S","LEC01","W,C","WE","11:00","13:00","IC 302","S.Daga",""
"MGTC08H3 S","LEC02","W,C","WE","15:00","17:00","IC 300","S.Daga",""
"MGTC08H3 S","TUT0001","","TH","17:00","19:00","IC 200","",""
"MGTC09H3 F","LEC01","W,C","TH","11:00","13:00","IC 212","S.Ahmed",""
"MGTC09H3 F","LEC02","W,C","WE","09:00","11:00","IC 200","S.Ahmed",""
"MGTC09H3 F","LEC03","W,C","WE","13:00","15:00","IC 200","S.Ahmed",""
"MGTC09H3 F","LEC04","W,C","TH","15:00","17:00","IC 204","S.Ahmed",""
"MGTC09H3 S","LEC01","W,C","MO","11:00","13:00","IC 212","S.Ahmed",""
"MGTC09H3 S","LEC02","","","","","","","Cancelled. 12/03/12"
"MGTC09H3 S","LEC03","W,C","TU","13:00","15:00","IC 212","S.Ahmed",""
"MGTC11H3 F","LEC01","W,C","WE","15:00","17:00","IC 120","D.Kong",""
"MGTC11H3 F","LEC02","W,C","TH","13:00","15:00","IC 120","D.Kong",""
"MGTC11H3 S","LEC01","W,C","TH","09:00","11:00","IC 208","D.Kong",""
"MGTC11H3 S","LEC02","W,C","TH","11:00","13:00","IC 120","D.Kong","Room Changed 07/26/2012"
"MGTC12H3 F","LEC01","W,C","MO","11:00","13:00","IC 302","R.Carroll",""
"MGTC12H3 S","LEC30","W,C","MO","19:00","21:00","IC 320","R.Carroll",""
"MGTC13H3 F","LEC01","W,C","TH","13:00","15:00","IC 300","T.Dewan",""
